run,step,mark_price,index_price,funding_rate,cumulative_funding_index,oi_long,oi_short,insurance_fund_balance,liquidations_this_step,total_liquidations,total_collateral_locked,protocol_insolvent,funding_paid_longs,funding_received_longs
0,698,65622.08738430981,62182.21962917751,0.0075,0.33963633142760835,274095.6685701401,0.0,100725.0,0,9,5000.0,0,520142.3318022714,682943.6529559209
0,699,65897.87569098611,61984.89941277494,0.0075,0.34713633142760836,274095.6685701401,0.0,100725.0,0,9,5000.0,0,522198.04931654746,682943.6529559209
0,700,65175.00512604461,62845.747911190854,0.0075,0.35463633142760836,274095.6685701401,0.0,100725.0,0,9,5000.0,0,524253.7668308235,682943.6529559209
0,701,64910.74879847412,62591.70535843174,0.0075,0.36213633142760837,274095.6685701401,0.0,100725.0,0,9,5000.0,0,526309.4843450995,682943.6529559209
0,702,64690.6482956477,63248.7419332132,0.0075,0.3696363314276084,274095.6685701401,0.0,100725.0,0,9,5000.0,0,528365.2018593756,682943.6529559209
0,703,64090.9488997131,64786.82418542588,0.0075,0.3771363314276084,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,682943.6529559209
0,704,64341.35244662384,64884.56013003618,-0.0075,0.3696363314276084,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,684999.3704701969
0,705,64299.730442521264,66255.93195076015,-0.0075,0.36213633142760837,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,687055.087984473
0,706,64537.20711535293,67648.05250956067,-0.0075,0.35463633142760836,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,689110.805498749
0,707,64150.29676060398,69175.57145192282,-0.0075,0.34713633142760836,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,691166.523013025
0,708,65637.86062061197,67726.26056208111,-0.0075,0.33963633142760835,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,693222.2405273011
0,709,67083.27650127432,68837.95088151195,-0.0075,0.33213633142760834,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,695277.9580415771
0,710,67450.68262285102,69795.59712708202,-0.0075,0.32463633142760834,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,697333.6755558532
0,711,69101.07287178341,71045.44373236794,-0.0075,0.31713633142760833,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,699389.3930701292
0,712,68937.67720349663,72568.55583024814,-0.0075,0.3096363314276083,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,701445.1105844053
0,713,71416.44119711325,73183.6553560235,-0.0075,0.3021363314276083,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,703500.8280986813
0,714,72789.6751109046,74152.33225486675,-0.0075,0.2946363314276083,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,705556.5456129573
0,715,73859.66984771345,73581.97837221263,-0.0075,0.2871363314276083,274095.6685701401,0.0,100725.0,0,9,5000.0,0,530420.9193736516,707612.2631272334
0,716,73638.27984062395,71985.46920400133,0.0037739060792321027,0.2909102375068404,274095.6685701401,0.0,100725.0,0,9,5000.0,0,531455.3306835596,707612.2631272334
0,717,73656.19876449616,68905.26625130726,0.0075,0.2984102375068404,274095.6685701401,0.0,100725.0,0,9,5000.0,0,533511.0481978357,707612.2631272334
0,718,72444.53886566604,67301.0332448879,0.0075,0.30591023750684043,274095.6685701401,0.0,100725.0,0,9,5000.0,0,535566.7657121117,707612.2631272334
0,719,72618.45463625163,67454.41496533134,0.0075,0.31341023750684044,274095.6685701401,0.0,100725.0,0,9,5000.0,0,537622.4832263878,707612.2631272334
1,0,49564.99701299112,50305.64749386822,0.0,1.0,25000.0,25000.0,100375.0,5,5,50000.0,0,0.0,0.0
1,1,49599.8507789333,49988.47581568319,-0.0075,0.9925,25000.0,25000.0,100375.0,0,5,25000.0,0,0.0,187.5
1,2,50151.36497215589,50054.53490392188,-0.0075,0.9850000000000001,25000.0,25000.0,100375.0,0,5,25000.0,0,0.0,375.0
1,3,50444.84969335741,49103.75247883186,0.0019344914186072168,0.9869344914186073,25000.0,25000.0,100375.0,0,5,25000.0,0,48.36228546518042,375.0
1,4,50362.17978984999,50319.1783562008,0.0075,0.9944344914186073,25000.0,0.0,100375.0,0,5,25000.0,0,235.86228546518043,375.0
1,5,50582.25368393326,50688.30255655152,0.0008545734460287727,0.9952890648646361,25000.0,0.0,100375.0,0,5,25000.0,0,257.2266216158998,375.0
1,6,50172.23539310545,50171.65925440222,-0.0020921764444556726,0.9931968884201804,25000.0,0.0,100375.0,0,5,25000.0,0,257.2266216158998,427.3044111113918
1,7,50384.85793382612,49351.131134556075,1.1483349600043786e-05,0.9932083717697804,25000.0,0.0,100375.0,0,5,25000.0,0,257.51370535590087,427.3044111113918
1,8,50034.6055243443,49890.15913786273,0.0075,1.0007083717697804,25000.0,0.0,100375.0,0,5,25000.0,0,445.01370535590087,427.3044111113918
1,9,50208.67475383257,50767.29495722584,0.0028952881485588664,1.0036036599183393,25000.0,2279.7662505382095,100375.0,0,5,25000.0,0,517.3959090698726,427.3044111113918
1,10,49929.22697479602,50291.943440883704,-0.0075,0.9961036599183394,29764.10709577524,2279.7662505382095,100375.0,0,5,25000.0,0,517.3959090698726,614.8044111113918
1,11,50246.0959239568,50455.91352133965,-0.007212218126230103,0.9888914417921093,29764.10709577524,2279.7662505382095,100375.0,0,5,25000.0,0,517.3959090698726,829.4696438185961
1,12,50267.976736840355,51329.183678335176,-0.004158434219888125,0.9847330075722212,29764.10709577524,2279.7662505382095,100375.0,0,5,25000.0,0,517.3959090698726,953.2417252900827
1,13,50252.591440191245,52042.94172116201,-0.0075,0.9772330075722212,29764.10709577524,2279.7662505382095,100375.0,0,5,25000.0,0,517.3959090698726,1176.472528508397
1,14,50181.005334983995,52520.5585763252,-0.0075,0.9697330075722213,35185.92580524963,0.0,100375.0,0,5,25000.0,0,517.3959090698726,1399.7033317267114
1,15,50667.819746069086,53027.97571938517,-0.0075,0.9622330075722213,35185.92580524963,0.0,100375.0,0,5,25000.0,0,517.3959090698726,1663.5977752660838
1,16,50132.4006486423,52943.49717501794,-0.0075,0.9547330075722213,35185.92580524963,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,1927.492218805456
1,17,50392.42731172052,54337.24045626187,-0.0075,0.9472330075722214,35185.92580524963,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,2191.3866623448284
1,18,50531.13818404652,53314.55541994878,-0.0075,0.9397330075722214,35185.92580524963,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,2455.2811058842008
1,19,50565.48327433168,53568.654383860776,-0.0075,0.9322330075722215,35185.92580524963,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,2719.175549423573
1,20,50900.73254602372,53818.5183379246,-0.0075,0.9247330075722215,35185.92580524963,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,2983.0699929629454
1,21,51724.98853217484,55301.57374665338,-0.0075,0.9172330075722216,36668.25399861387,9638.027813220388,100375.0,0,5,25000.0,0,517.3959090698726,3246.9644365023178
1,22,52229.07792062318,53799.68668868517,-0.0075,0.9097330075722216,36668.25399861387,33456.96539060158,100375.0,0,5,25000.0,0,517.3959090698726,3521.9763414919216
1,23,52904.1866776808,57028.14357095518,-0.0075,0.9022330075722217,36668.25399861387,33456.96539060158,100375.0,0,5,25000.0,0,517.3959090698726,3796.9882464815255
1,24,53027.25393286495,56108.43012989192,-0.0075,0.8947330075722217,36668.25399861387,13456.965390601581,100375.0,0,5,25000.0,0,517.3959090698726,4072.0001514711294
1,25,52825.88799082987,55930.69719193373,-0.0075,0.8872330075722218,36668.25399861387,20343.246274479792,100375.0,0,5,25000.0,0,517.3959090698726,4347.012056460733
1,26,53010.59699993202,57040.87775584081,-0.0075,0.8797330075722218,37523.67328228758,20343.246274479792,100375.0,0,5,25000.0,0,517.3959090698726,4622.023961450337
1,27,53758.06786911613,56020.04767417853,-0.0075,0.8722330075722219,37523.67328228758,27308.459912986233,100375.0,0,5,25000.0,0,517.3959090698726,4903.451511067494
1,28,54773.70008784807,56213.74945530095,-0.0075,0.8647330075722219,37523.67328228758,27308.459912986233,100375.0,0,5,25000.0,0,517.3959090698726,5184.8790606846505
1,29,55174.73618577325,57701.39869534919,-0.0075,0.857233007572222,37523.67328228758,27308.459912986233,100375.0,0,5,25000.0,0,517.3959090698726,5466.306610301807
1,30,54844.256664523666,57913.244298695965,-0.0075,0.849733007572222,37523.67328228758,27308.459912986233,100375.0,0,5,25000.0,0,517.3959090698726,5747.734159918964
1,31,55833.60521301387,57471.10825313874,-0.0075,0.8422330075722221,37523.67328228758,17308.459912986233,100375.0,0,5,25000.0,0,517.3959090698726,6029.161709536121
1,32,55873.87935962161,58215.33990483534,-0.0075,0.8347330075722221,37523.67328228758,0.0,100375.0,0,5,25000.0,0,517.3959090698726,6310.589259153277
1,33,56443.440886308366,58320.90412412175,-0.0075,0.8272330075722222,37523.67328228758,11550.671751980066,100375.0,0,5,25000.0,0,517.3959090698726,6592.016808770434
1,34,56069.65759783573,59399.074250665144,-0.0075,0.8197330075722222,46835.5175168494,11550.671751980066,100375.0,0,5,25000.0,0,517.3959090698726,6873.444358387591
1,35,57146.291855186915,60041.797817624654,-0.0075,0.8122330075722223,46835.5175168494,15231.49759282724,100375.0,0,5,25000.0,0,517.3959090698726,7224.710739763961
1,36,57564.234304533435,60150.55958968977,-0.0075,0.8047330075722223,46835.5175168494,15231.49759282724,100375.0,0,5,25000.0,0,517.3959090698726,7575.977121140331
1,37,57035.73697243197,59805.8258458744,-0.0075,0.7972330075722224,46835.5175168494,231.4975928272397,100375.0,0,5,25000.0,0,517.3959090698726,7927.2435025167015
1,38,56144.512008740494,59028.48650963624,-0.0075,0.7897330075722224,46835.5175168494,231.4975928272397,100375.0,0,5,25000.0,0,517.3959090698726,8278.509883893072
1,39,56432.97674216505,61697.35052822606,-0.0075,0.7822330075722225,46835.5175168494,231.4975928272397,100375.0,0,5,25000.0,0,517.3959090698726,8629.776265269442
1,40,56006.61921173541,59566.088126394505,-0.0075,0.7747330075722225,46835.5175168494,231.4975928272397,100375.0,0,5,25000.0,0,517.3959090698726,8981.042646645812
1,41,58071.275340140535,61795.13820413131,-0.0075,0.7672330075722226,46835.5175168494,5897.435052319141,100375.0,0,5,25000.0,0,517.3959090698726,9332.309028022182
1,42,58768.20512932063,62763.35870315371,-0.0075,0.7597330075722226,48432.673121670276,0.0,100375.0,0,5,25000.0,0,517.3959090698726,9683.575409398552
1,43,59378.41215341822,64047.5489217953,-0.0075,0.7522330075722227,48432.673121670276,0.0,100375.0,0,5,25000.0,0,517.3959090698726,10046.82045781108
1,44,59922.96578515849,63129.905706589125,-0.0075,0.7447330075722227,48432.673121670276,5738.363940812024,100375.0,0,5,25000.0,0,517.3959090698726,10410.065506223607
1,45,60750.990307113665,61740.88598931284,-0.0075,0.7372330075722228,48432.673121670276,42882.35496349838,100375.0,0,5,25000.0,0,517.3959090698726,10773.310554636135
1,46,60936.40886531151,61161.375631706615,-0.0075,0.7297330075722228,48432.673121670276,42882.35496349838,100375.0,0,5,25000.0,0,517.3959090698726,11136.555603048662
1,47,61011.893872537505,60853.92532603574,-0.0036782489613997374,0.726054758610823,48432.673121670276,42882.35496349838,100375.0,0,5,25000.0,0,517.3959090698726,11314.70303265626
1,48,61180.39109556187,61069.13444754712,0.002595864533888593,0.7286506231447116,53472.50722489586,42882.35496349838,100375.0,0,5,25000.0,0,643.1205675078357,11314.70303265626
1,49,61095.515187187426,60669.19476869629,0.0018218147190265175,0.7304724378637382,53472.50722489586,42882.35496349838,100375.0,0,5,25000.0,0,740.5375682334028,11314.70303265626
1,50,62084.82158333249,61380.314585586624,0.007026966817616435,0.7374994046813546,53472.50722489586,42882.35496349838,100375.0,0,5,25000.0,0,1116.287102157501,11314.70303265626
1,51,62533.06935476954,61921.598069626176,0.0075,0.7449994046813545,53472.50722489586,42882.35496349838,100375.0,0,5,25000.0,0,1517.33090634422,11314.70303265626
1,52,61936.44143108049,63159.33852062895,0.0075,0.7524994046813545,53472.50722489586,42882.35496349838,100375.0,0,5,25000.0,0,1918.374710530939,11314.70303265626
1,53,62628.55871830155,64656.30710325208,-0.0075,0.7449994046813545,53472.50722489586,37882.35496349838,100375.0,0,5,25000.0,0,1918.374710530939,11715.746836842978
1,54,62165.92748913385,64569.786146537284,-0.0075,0.7374994046813546,53472.50722489586,37882.35496349838,100375.0,0,5,25000.0,0,1918.374710530939,12116.790641029696
1,55,61752.37862953924,63673.46960457803,-0.0075,0.7299994046813546,53472.50722489586,32091.257094083812,100375.0,0,5,25000.0,0,1918.374710530939,12517.834445216415
1,56,61828.699796097506,60821.430118645876,-0.0075,0.7224994046813547,53472.50722489586,32091.257094083812,100375.0,0,5,25000.0,0,1918.374710530939,12918.878249403133
1,57,61154.14822642864,58362.725868741014,0.0075,0.7299994046813546,53472.50722489586,38541.19259828801,100375.0,0,5,25000.0,0,2319.4185147176577,12918.878249403133
1,58,61561.99623273208,59320.367009210124,0.0075,0.7374994046813546,53472.50722489586,38541.19259828801,100375.0,0,5,25000.0,0,2720.462318904377,12918.878249403133
1,59,61154.60545757592,58304.880237123696,0.0075,0.7449994046813545,55376.44926404668,38541.19259828801,100375.0,0,5,25000.0,0,3121.506123091096,12918.878249403133
1,60,60332.86098573084,57444.199567695345,0.0075,0.7524994046813545,55376.44926404668,38541.19259828801,100375.0,0,5,25000.0,0,3536.8294925714463,12918.878249403133
1,61,60665.95843097307,58991.492944425554,0.0075,0.7599994046813544,55376.44926404668,13541.192598288013,100375.0,0,5,25000.0,0,3952.1528620517965,12918.878249403133
1,62,59391.3310356551,58749.93298541208,0.0075,0.7674994046813544,55376.44926404668,13541.192598288013,100375.0,0,5,25000.0,0,4367.476231532147,12918.878249403133
1,63,58332.84649472954,57297.50431543203,0.0075,0.7749994046813543,55376.44926404668,13541.192598288013,100375.0,0,5,25000.0,0,4782.799601012497,12918.878249403133
1,64,57524.57827616146,57614.97702246569,0.0075,0.7824994046813543,55376.44926404668,13541.192598288013,100375.0,0,5,25000.0,0,5198.122970492847,12918.878249403133
1,65,57951.491847938276,58146.76625932212,-0.0015690147072171799,0.7809303899741371,55376.44926404668,13541.192598288013,100375.0,0,5,25000.0,0,5198.122970492847,13005.764712731889
1,66,58179.778599143436,59037.50552436602,-0.003358302171318687,0.7775720878028184,55376.44926404668,11904.792252460706,100375.0,0,5,25000.0,0,5198.122970492847,13191.735562535256
1,67,58188.396826907534,59656.09208920249,-0.0075,0.7700720878028184,55376.44926404668,11904.792252460706,100375.0,0,5,25000.0,0,5198.122970492847,13607.058932015605
1,68,56952.963912678766,57913.61860342899,-0.0075,0.7625720878028185,55376.44926404668,52450.57530044033,100375.0,0,5,25000.0,0,5198.122970492847,14022.382301495954
1,69,57739.56037490134,57833.59338430841,-0.0075,0.7550720878028185,55376.44926404668,52450.57530044033,100375.0,0,5,25000.0,0,5198.122970492847,14437.705670976304
1,70,57120.74405049899,56146.20415425267,-0.0016259236873319971,0.7534461641154866,55376.44926404668,49182.859172957484,100375.0,0,5,25000.0,0,5198.122970492847,14527.743551555055
1,71,57009.50302662939,56681.791340919546,0.0075,0.7609461641154865,55376.44926404668,29182.859172957484,100375.0,0,5,25000.0,0,5613.446339973198,14527.743551555055
1,72,56522.141542535624,55481.96264597683,0.0057816042499218585,0.7667277683654085,55376.44926404668,29182.859172957484,100375.0,0,5,25000.0,0,5933.611054383792,14527.743551555055
1,73,57134.70507372675,55885.022342856166,0.0075,0.7742277683654084,55376.44926404668,29182.859172957484,100375.0,0,5,25000.0,0,6348.934423864142,14527.743551555055
1,74,57549.1520671411,55515.74333361208,0.0075,0.7817277683654084,76693.85332503048,24182.859172957484,100375.0,0,5,25000.0,0,6764.257793344493,14527.743551555055
1,75,57924.06672705384,55693.8905535804,0.0075,0.7892277683654083,76693.85332503048,24182.859172957484,100375.0,0,5,25000.0,0,7339.461693282221,14527.743551555055
1,76,57303.48090857061,56044.64584259615,0.0075,0.7967277683654083,86774.05752649339,24182.859172957484,100375.0,0,5,25000.0,0,7914.665593219949,14527.743551555055
1,77,56809.14737015761,57298.15863501598,0.0075,0.8042277683654082,86774.05752649339,24182.859172957484,100375.0,0,5,25000.0,0,8565.47102466865,14527.743551555055
1,78,57196.87887485971,57510.92907881864,-0.0075,0.7967277683654083,86774.05752649339,24182.859172957484,100375.0,0,5,25000.0,0,8565.47102466865,15178.548983003755
1,79,58583.742078366486,57518.220848357545,-0.005460704756282556,0.7912670636091257,86774.05752649339,24182.859172957484,100375.0,0,5,25000.0,0,8565.47102466865,15652.396491660613
1,80,58514.459363279,58190.221422876726,0.0075,0.7987670636091256,86774.05752649339,24182.859172957484,100375.0,0,5,25000.0,0,9216.27645611735,15652.396491660613
1,81,58735.458746606164,57207.58989460166,0.005572034827741733,0.8043390984368674,86774.05752649339,14182.859172957484,100375.0,0,5,25000.0,0,9699.784526799436,15652.396491660613
1,82,59044.33247072485,56855.50896031252,0.0075,0.8118390984368673,86774.05752649339,0.0,100375.0,0,5,25000.0,0,10350.589958248136,15652.396491660613
1,83,59387.68165260114,55180.62538847993,0.0075,0.8193390984368673,92931.54228273005,0.0,100375.0,0,5,25000.0,0,11001.395389696836,15652.396491660613
1,84,58716.92965827571,55662.66237410571,0.0075,0.8268390984368672,92931.54228273005,0.0,100375.0,0,5,25000.0,0,11698.381956817311,15652.396491660613
1,85,58377.10780472166,55773.51623204229,0.0075,0.8343390984368672,98622.52204778802,0.0,100375.0,0,5,25000.0,0,12395.368523937786,15652.396491660613
1,86,57545.24846471668,54701.77435463234,0.0075,0.8418390984368671,98622.52204778802,0.0,100375.0,0,5,25000.0,0,13135.037439296197,15652.396491660613
1,87,57490.5693264229,56317.03463322678,0.0075,0.8493390984368671,98622.52204778802,0.0,100375.0,0,5,25000.0,0,13874.706354654607,15652.396491660613
1,88,57036.630690404054,55266.924342747145,0.0075,0.856839098436867,101064.85687793023,0.0,100375.0,0,5,25000.0,0,14614.375270013017,15652.396491660613
1,89,55914.94318023404,54404.30577112203,0.0075,0.864339098436867,101064.85687793023,0.0,100375.0,0,5,25000.0,0,15372.361696597494,15652.396491660613
1,90,55656.33592353993,54129.306531278635,0.0075,0.8718390984368669,114938.94430462958,0.0,100375.0,0,5,25000.0,0,16130.348123181971,15652.396491660613
1,91,56565.643917838795,54451.15762978062,0.0075,0.8793390984368669,114938.94430462958,0.0,100375.0,0,5,25000.0,0,16992.390205466694,15652.396491660613
1,92,55613.30871158015,53338.52449764008,0.0075,0.8868390984368668,114938.94430462958,0.0,100375.0,0,5,25000.0,0,17854.432287751417,15652.396491660613
1,93,55545.896951481955,53263.17801999999,0.0075,0.8943390984368668,114938.94430462958,0.0,100375.0,0,5,25000.0,0,18716.47437003614,15652.396491660613
1,94,55317.23068833821,54056.700339093455,0.0075,0.9018390984368667,114938.94430462958,0.0,100375.0,0,5,25000.0,0,19578.516452320862,15652.396491660613
1,95,55003.02836228989,52513.53557188519,0.0075,0.9093390984368667,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,20440.558534605585,15652.396491660613
1,96,54907.87194805021,52248.992590706526,0.0075,0.9168390984368666,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,21302.600616890308,15652.396491660613
1,97,54885.43885880914,51140.561510403895,0.0075,0.9243390984368666,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,22164.64269917503,15652.396491660613
1,98,55337.37672161,51381.94864165677,0.0075,0.9318390984368665,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,23026.684781459753,15652.396491660613
1,99,54140.91605535691,49712.26752195994,0.0075,0.9393390984368665,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,23888.726863744476,15652.396491660613
1,100,52864.88407427421,49953.118144869724,0.0075,0.9468390984368664,114938.94430462958,21647.886058794524,100375.0,0,5,25000.0,0,24750.7689460292,15652.396491660613
1,101,52992.43988595648,50496.67844162562,0.0075,0.9543390984368664,130794.96383987529,21647.886058794524,100375.0,0,5,25000.0,0,25612.81102831392,15652.396491660613
1,102,52404.9956011019,50949.45198307194,0.0075,0.9618390984368663,130794.96383987529,21647.886058794524,100375.0,0,5,25000.0,0,26593.773257112985,15652.396491660613
1,103,52202.107336572815,52449.85554104352,0.0075,0.9693390984368663,146173.84694857418,21647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,15652.396491660613
1,104,51885.43634613539,53898.919612137215,-0.004723525010985713,0.9646155734258806,146173.84694857418,21647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,16342.8523136742
1,105,51147.53343763324,53463.81383304021,-0.0075,0.9571155734258806,146173.84694857418,21647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,17439.156165788507
1,106,51528.987963099615,52286.45167210024,-0.0075,0.9496155734258807,146173.84694857418,21647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,18535.460017902813
1,107,51903.67376298709,54477.67511901667,-0.0075,0.9421155734258807,146173.84694857418,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,19631.76387001712
1,108,51222.86181230028,53110.53698269456,-0.0075,0.9346155734258808,146173.84694857418,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,20728.067722131425
1,109,52168.51453110995,52925.85069420529,-0.0075,0.9271155734258808,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,21824.37157424573
1,110,51422.36315056606,52584.219035134774,-0.0075,0.9196155734258809,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,22960.637723733074
1,111,50747.29117801921,52498.484420084096,-0.0075,0.9121155734258809,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,24096.903873220417
1,112,51019.77887461254,49873.480778049,-0.0075,0.904615573425881,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,27574.73548591205,25233.17002270776
1,113,51149.91372322877,50714.18082009887,0.0075,0.9121155734258809,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,28711.001635399392,25233.17002270776
1,114,51069.03634223725,51108.95032008688,0.0075,0.9196155734258809,151502.1532649789,11647.886058794524,100375.0,0,5,25000.0,0,29847.267784886735,25233.17002270776
1,115,50820.328530193576,50578.83340055139,-0.0007809586696587837,0.9188346147562221,151502.1532649789,19551.772828050198,100375.0,0,5,25000.0,0,29847.267784886735,25351.48694277202
1,116,51208.911937747944,50330.8367807448,0.00477462830606831,0.9236092430622904,151502.1532649789,9551.772828050198,100375.0,0,5,25000.0,0,30570.634254296005,25351.48694277202
1,117,50937.22918785842,49418.00464139895,0.0075,0.9311092430622904,151502.1532649789,0.0,100375.0,0,5,25000.0,0,31706.900403783347,25351.48694277202
1,118,51263.19074768914,49361.74509420836,0.0075,0.9386092430622903,151502.1532649789,0.0,100375.0,0,5,25000.0,0,32843.16655327069,25351.48694277202
1,119,51350.92212847213,49143.52071155422,0.0075,0.9461092430622903,156948.0089591568,0.0,100375.0,0,5,25000.0,0,33979.43270275803,25351.48694277202
1,120,51296.90385718488,47630.60191879162,0.0075,0.9536092430622902,156948.0089591568,0.0,100375.0,0,5,25000.0,0,35156.5427699517,25351.48694277202
1,121,49997.91506495922,48717.37922029742,0.0075,0.9611092430622902,156948.0089591568,0.0,100375.0,0,5,25000.0,0,36333.652837145375,25351.48694277202
1,122,50244.07967346147,48993.496701567004,0.0075,0.9686092430622901,169522.65874647844,0.0,100375.0,0,5,25000.0,0,37510.76290433905,25351.48694277202
1,123,50487.61464594869,49148.67808091273,0.0075,0.9761092430622901,173632.94967926928,0.0,100375.0,0,5,25000.0,0,38782.18284493763,25351.48694277202
1,124,50219.28498853626,47354.09229931965,0.0075,0.98360924306229,173632.94967926928,0.0,100375.0,0,5,25000.0,0,40084.42996753215,25351.48694277202
1,125,49495.8175147279,47003.35154152391,0.0075,0.99110924306229,173632.94967926928,14361.46467582645,100375.0,0,5,25000.0,0,41386.67709012667,25351.48694277202
1,126,49543.30894952629,46145.61317366877,0.0075,0.9986092430622899,173632.94967926928,14361.46467582645,100375.0,0,5,25000.0,0,42688.92421272119,25351.48694277202
1,127,49593.741409324226,46735.74658956328,0.0075,1.00610924306229,176132.6646199443,0.0,100375.0,0,5,25000.0,0,43991.17133531571,25351.48694277202
1,128,50246.25388193027,48334.50311548081,0.0075,1.01360924306229,176132.6646199443,0.0,100375.0,0,5,25000.0,0,45312.16631996529,25351.48694277202
1,129,50148.045399671995,48346.1562098999,0.0075,1.0211092430622901,176132.6646199443,0.0,100375.0,0,5,25000.0,0,46633.16130461487,25351.48694277202
1,130,49926.938452397466,48296.67787439403,0.0075,1.0286092430622902,176132.6646199443,0.0,100375.0,0,5,25000.0,0,47954.15628926445,25351.48694277202
1,131,49807.874372078644,48537.58874424006,0.0075,1.0361092430622902,176132.6646199443,0.0,100375.0,0,5,25000.0,0,49275.15127391403,25351.48694277202
1,132,49051.96518518057,47818.689570981755,0.0075,1.0436092430622903,192319.3869375314,0.0,100375.0,0,5,25000.0,0,50596.14625856361,25351.48694277202
1,133,49044.9415870582,48809.90654095525,0.0075,1.0511092430622904,192319.3869375314,0.0,100375.0,0,5,25000.0,0,52038.541660595096,25351.48694277202
1,134,49630.51109631919,49181.56685276698,0.004815314405606157,1.0559245574678966,192319.3869375314,0.0,100375.0,0,5,25000.0,0,52964.61997499273,25351.48694277202
1,135,49651.46542145836,48868.68309880664,0.0075,1.0634245574678967,199370.99723782984,0.0,100375.0,0,5,25000.0,0,54407.01537702422,25351.48694277202
1,136,49643.269522548915,48477.361331041386,0.0075,1.0709245574678967,204947.8202433785,0.0,100375.0,0,5,25000.0,0,55902.29785630794,25351.48694277202
1,137,48479.54834506768,47363.66255952596,0.0075,1.0784245574678968,204947.8202433785,0.0,100375.0,0,5,25000.0,0,57439.406508133274,25351.48694277202
1,138,48889.831533639386,47252.38386925969,0.0075,1.0859245574678968,204947.8202433785,0.0,100375.0,0,5,25000.0,0,58976.51515995861,25351.48694277202
1,139,48453.8979914974,46198.507373307315,0.0075,1.093424557467897,204947.8202433785,0.0,100375.0,0,5,25000.0,0,60513.623811783946,25351.48694277202
1,140,49036.155339286044,45889.14997460689,0.0075,1.100924557467897,204947.8202433785,0.0,100375.0,0,5,25000.0,0,62050.73246360928,25351.48694277202
1,141,48895.08711424348,46009.59039694486,0.0075,1.108424557467897,204947.8202433785,0.0,100375.0,0,5,25000.0,0,63587.84111543462,25351.48694277202
1,142,48537.634680581665,46909.950590378816,0.0075,1.115924557467897,204947.8202433785,0.0,100375.0,0,5,25000.0,0,65124.949767259954,25351.48694277202
1,143,48407.18489376857,47172.039677181165,0.0075,1.1234245574678972,204947.8202433785,6477.393008302173,100375.0,0,5,25000.0,0,66662.0584190853,25351.48694277202
1,144,48582.25360101176,46522.27425104189,0.0075,1.1309245574678972,207060.8847815186,1477.3930083021733,100375.0,0,5,25000.0,0,68199.16707091064,25351.48694277202
1,145,48471.692537038645,47201.084432964875,0.0075,1.1384245574678973,207060.8847815186,0.0,100375.0,0,5,25000.0,0,69752.12370677204,25351.48694277202
1,146,48322.67322815457,47103.55450304286,0.0075,1.1459245574678973,207060.8847815186,0.0,100375.0,0,5,25000.0,0,71305.08034263343,25351.48694277202
1,147,47618.73609756582,46012.31294887502,0.0075,1.1534245574678974,209813.87070526878,0.0,100375.0,0,5,25000.0,0,72858.03697849483,25351.48694277202
1,148,47232.38852997168,45501.91694473039,0.0075,1.1609245574678975,209813.87070526878,939.4366428820958,100375.0,0,5,25000.0,0,74431.64100878434,25351.48694277202
