step,mark_price,index_price,funding_rate,cum_funding,insurance_fund,liquidations,positions_alive,insolvent,iota_violated,leverage_violated
261,40172.74633863772,40206.791038924704,-0.0008467400508044785,-0.21024594445051564,100563.42368896656,0,35,False,False,False
262,40138.70163835074,40172.74633863772,-0.0008474576271185384,-0.2110934020776342,100563.42368896656,0,35,False,False,False
263,40104.65693806376,40138.70163835074,-0.0008481764206955801,-0.21194157849832976,100563.42368896656,0,35,False,False,False
264,40070.61223777678,40104.65693806376,-0.0008488964346348687,-0.21279047493296463,100563.42368896656,0,35,False,False,False
265,40036.5675374898,40036.5675374898,0.0,-0.21279047493296463,100563.42368896656,0,35,False,False,False
266,40003.20373120856,40036.5675374898,-0.0008333333333332658,-0.2136238082662979,100563.42368896656,0,35,False,False,False
267,39969.83992492731,40003.20373120856,-0.000834028356964251,-0.21445783662326215,100563.42368896656,0,35,False,False,False
268,39936.476118646075,39969.83992492731,-0.0008347245409014349,-0.2152925611641636,100563.42368896656,0,35,False,False,False
269,39903.11231236483,39936.476118646075,-0.0008354218880535814,-0.21612798305221717,100563.42368896656,0,35,False,False,False
270,39869.74850608359,39903.11231236483,-0.000836120401337725,-0.2169641034535549,100563.42368896656,0,35,False,False,False
271,39836.38469980235,39869.74850608359,-0.0008368200836819406,-0.21780092353723685,100563.42368896656,0,35,False,False,False
272,39803.020893521105,39836.38469980235,-0.0008375209380235653,-0.2186384444752604,100563.42368896656,0,35,False,False,False
273,39769.657087239866,39803.020893521105,-0.0008382229673092364,-0.21947666744256963,100563.42368896656,0,35,False,False,False
274,39736.29328095863,39769.657087239866,-0.0008389261744965763,-0.2203155936170662,100563.42368896656,0,35,False,False,False
275,39702.92947467738,39736.29328095863,-0.0008396305625525919,-0.2211552241796188,100563.42368896656,0,35,False,False,False
276,39669.56566839614,39702.92947467738,-0.0008403361344537135,-0.22199556031407253,100563.42368896656,0,35,False,False,False
277,39636.2018621149,39669.56566839614,-0.0008410428931874843,-0.22283660320726,100563.42368896656,0,35,False,False,False
278,39602.83805583366,39636.2018621149,-0.0008417508417509571,-0.22367835404901096,100563.42368896656,0,35,False,False,False
279,39569.47424955242,39602.83805583366,-0.0008424599831507321,-0.2245208140321617,100563.42368896656,0,35,False,False,False
280,39536.11044327117,39569.47424955242,-0.0008431703204048373,-0.22536398435256655,100563.42368896656,0,35,False,False,False
281,39502.746636989934,39536.11044327117,-0.0008438818565400161,-0.22620786620910657,100563.42368896656,0,35,False,False,False
282,39469.382830708695,39502.746636989934,-0.0008445945945945261,-0.2270524608037011,100563.42368896656,0,35,False,False,False
283,39436.01902442745,39469.382830708695,-0.0008453085376163457,-0.22789776934131745,100563.42368896656,0,35,False,False,False
284,39402.65521814621,39436.01902442745,-0.000846023688663214,-0.22874379302998066,100563.42368896656,0,35,False,False,False
285,39369.291411864964,39402.65521814621,-0.000846740050804519,-0.22959053308078517,100563.42368896656,0,35,False,False,False
286,39335.927605583725,39369.291411864964,-0.0008474576271185755,-0.23043799070790374,100943.12634752115,3,32,False,False,False
287,39302.56379930249,39335.927605583725,-0.0008481764206954359,-0.23128616712859917,100943.12634752115,0,32,False,False,False
288,39269.19999302124,39302.56379930249,-0.0008488964346350909,-0.23213506356323427,100943.12634752115,0,32,False,False,False
289,39235.83618674,39235.83618674,0.0,-0.23213506356323427,100943.12634752115,0,32,False,False,False
290,39203.13965658438,39235.83618674,-0.0008333333333333993,-0.23296839689656768,100943.12634752115,0,32,False,False,False
291,39170.44312642877,39203.13965658438,-0.0008340283569640173,-0.2338024252535317,100943.12634752115,0,32,False,False,False
292,39137.74659627315,39170.44312642877,-0.0008347245409015686,-0.2346371497944333,100943.12634752115,0,32,False,False,False
293,39105.05006611753,39137.74659627315,-0.0008354218880535332,-0.2354725716824868,100943.12634752115,0,32,False,False,False
294,39072.35353596192,39105.05006611753,-0.0008361204013376728,-0.2363086920838245,100943.12634752115,0,32,False,False,False
295,39039.6570058063,39072.35353596192,-0.0008368200836820746,-0.23714551216750657,100943.12634752115,0,32,False,False,False
296,39006.96047565068,39039.6570058063,-0.000837520938023517,-0.2379830331055301,100943.12634752115,0,32,False,False,False
297,38974.26394549507,39006.96047565068,-0.0008382229673091842,-0.23882125607283927,100943.12634752115,0,32,False,False,False
298,38941.56741533945,38974.26394549507,-0.0008389261744967107,-0.23966018224733598,100943.12634752115,0,32,False,False,False
299,38908.87088518383,38941.56741533945,-0.0008396305625525435,-0.24049981280988852,100943.12634752115,0,32,False,False,False
300,38876.17435502822,38908.87088518383,-0.0008403361344536611,-0.2413401489443422,100943.12634752115,0,32,False,False,False
301,38843.4778248726,38876.17435502822,-0.0008410428931876191,-0.2421811918375298,100943.12634752115,0,32,False,False,False
302,38810.78129471698,38843.4778248726,-0.0008417508417509084,-0.24302294267928073,100943.12634752115,0,32,False,False,False
303,38778.08476456137,38810.78129471698,-0.0008424599831506796,-0.24386540266243142,100943.12634752115,0,32,False,False,False
304,38745.38823440575,38778.08476456137,-0.0008431703204047885,-0.24470857298283621,100943.12634752115,0,32,False,False,False
305,38712.69170425013,38745.38823440575,-0.0008438818565401513,-0.24555245483937638,100943.12634752115,0,32,False,False,False
306,38679.99517409452,38712.69170425013,-0.0008445945945944736,-0.24639704943397084,100943.12634752115,0,32,False,False,False
307,38647.2986439389,38679.99517409452,-0.0008453085376162969,-0.24724235797158714,100943.12634752115,0,32,False,False,False
308,38614.60211378328,38647.2986439389,-0.0008460236886633497,-0.2480883816602505,100943.12634752115,0,32,False,False,False
309,38581.90558362767,38614.60211378328,-0.0008467400508042818,-0.24893512171105478,100943.12634752115,0,32,False,False,False
310,38549.20905347205,38581.90558362767,-0.0008474576271187112,-0.2497825793381735,100943.12634752115,0,32,False,False,False
311,38516.51252331643,38549.20905347205,-0.0008481764206955719,-0.25063075575886906,100943.12634752115,0,32,False,False,False
312,38483.81599316082,38516.51252331643,-0.000848896434634853,-0.25147965219350393,100943.12634752115,0,32,False,False,False
313,38451.1194630052,38451.1194630052,0.0,-0.25147965219350393,100943.12634752115,0,32,False,False,False
314,38419.07686345269,38451.1194630052,-0.0008333333333334146,-0.25231298552683734,100943.12634752115,0,32,False,False,False
315,38387.03426390019,38419.07686345269,-0.0008340283569640288,-0.2531470138838014,100943.12634752115,0,32,False,False,False
316,38354.99166434768,38387.03426390019,-0.0008347245409015838,-0.253981738424703,100943.12634752115,0,32,False,False,False
317,38322.94906479518,38354.99166434768,-0.0008354218880533588,-0.25481716031275636,100943.12634752115,0,32,False,False,False
318,38290.906465242675,38322.94906479518,-0.000836120401337874,-0.2556532807140942,100943.12634752115,0,32,False,False,False
319,38258.863865690175,38290.906465242675,-0.0008368200836818999,-0.2564901007977761,100943.12634752115,0,32,False,False,False
320,38226.82126613767,38258.863865690175,-0.0008375209380235321,-0.25732762173579965,100943.12634752115,0,32,False,False,False
321,38194.77866658516,38226.82126613767,-0.0008382229673093859,-0.25816584470310905,100943.12634752115,0,32,False,False,False
322,38162.73606703266,38194.77866658516,-0.0008389261744965356,-0.2590047708776056,100943.12634752115,0,32,False,False,False
323,38130.69346748015,38162.73606703266,-0.0008396305625525587,-0.25984440144015813,100943.12634752115,0,32,False,False,False
324,38098.65086792765,38130.69346748015,-0.0008403361344536726,-0.2606847375746118,100943.12634752115,0,32,False,False,False
325,38066.608268375145,38098.65086792765,-0.0008410428931876345,-0.26152578046779945,100943.12634752115,0,32,False,False,False
326,38034.56566882264,38066.608268375145,-0.0008417508417509238,-0.2623675313095504,100943.12634752115,0,32,False,False,False
327,38002.52306927014,38034.56566882264,-0.0008424599831506912,-0.26320999129270106,100943.12634752115,0,32,False,False,False
328,37970.48046971763,38002.52306927014,-0.0008431703204048039,-0.2640531616131059,100943.12634752115,0,32,False,False,False
329,37938.43787016513,37970.48046971763,-0.0008438818565399751,-0.2648970434696459,100943.12634752115,0,32,False,False,False
330,37906.39527061262,37938.43787016513,-0.0008445945945946769,-0.26574163806424056,100943.12634752115,0,32,False,False,False
331,37874.352671060115,37906.39527061262,-0.0008453085376163124,-0.2665869466018569,100943.12634752115,0,32,False,False,False
332,37842.310071507614,37874.352671060115,-0.000846023688663173,-0.26743297029052004,100943.12634752115,0,32,False,False,False
333,37810.26747195511,37842.310071507614,-0.0008467400508044856,-0.26827971034132453,100943.12634752115,0,32,False,False,False
334,37778.22487240261,37810.26747195511,-0.0008474576271185343,-0.26912716796844305,100943.12634752115,0,32,False,False,False
335,37746.1822728501,37778.22487240261,-0.0008481764206955873,-0.2699753443891386,100943.12634752115,0,32,False,False,False
336,37714.1396732976,37746.1822728501,-0.0008488964346348646,-0.2708242408237735,100943.12634752115,0,32,False,False,False
337,37682.09707374509,37682.09707374509,0.0,-0.2708242408237735,100943.12634752115,0,32,False,False,False
338,37650.69532618364,37682.09707374509,-0.0008333333333332949,-0.2716575741571068,100943.12634752115,0,32,False,False,False
339,37619.293578622186,37650.69532618364,-0.0008340283569640983,-0.2724916025140709,100943.12634752115,0,32,False,False,False
340,37587.891831060726,37619.293578622186,-0.0008347245409016574,-0.27332632705497256,100943.12634752115,0,32,False,False,False
341,37556.49008349927,37587.891831060726,-0.0008354218880534285,-0.274161748943026,100943.12634752115,0,32,False,False,False
342,37525.08833593782,37556.49008349927,-0.0008361204013377541,-0.2749978693443637,100943.12634752115,0,32,False,False,False
343,37493.68658837637,37525.08833593782,-0.0008368200836819697,-0.2758346894280457,100943.12634752115,0,32,False,False,False
344,37462.284840814915,37493.68658837637,-0.0008375209380234119,-0.2766722103660691,100943.12634752115,0,32,False,False,False
345,37430.883093253455,37462.284840814915,-0.0008382229673094598,-0.27751043333337855,100943.12634752115,0,32,False,False,False
346,37399.481345692,37430.883093253455,-0.0008389261744966057,-0.27834935950787515,100943.12634752115,0,32,False,False,False
347,37368.07959813055,37399.481345692,-0.0008396305625524382,-0.2791889900704276,100943.12634752115,0,32,False,False,False
348,37336.677850569096,37368.07959813055,-0.0008403361344537427,-0.2800293262048813,100943.12634752115,0,32,False,False,False
349,37305.276103007636,37336.677850569096,-0.0008410428931877085,-0.280870369098069,100943.12634752115,0,32,False,False,False
350,37273.87435544618,37305.27610300764,-0.0008417508417509978,-0.28171211993982,100943.12634752115,0,32,False,False,False
351,37242.47260788473,37273.87435544618,-0.0008424599831507615,-0.28255457992297073,100943.12634752115,0,32,False,False,False
352,37211.07086032328,37242.47260788473,-0.0008431703204046829,-0.28339775024337543,100943.12634752115,0,32,False,False,False
353,37179.669112761825,37211.07086032328,-0.0008438818565400455,-0.2842416320999155,100943.12634752115,0,32,False,False,False
354,37148.267365200365,37179.669112761825,-0.0008445945945947513,-0.2850862266945102,100943.12634752115,0,32,False,False,False
355,37116.86561763891,37148.267365200365,-0.0008453085376161911,-0.28593153523212644,100943.12634752115,0,32,False,False,False
356,37085.46387007746,37116.86561763891,-0.0008460236886632436,-0.2867775589207897,100943.12634752115,0,32,False,False,False
357,37054.06212251601,37085.46387007746,-0.000846740050804364,-0.2876242989715941,100943.12634752115,0,32,False,False,False
358,37022.660374954554,37054.06212251601,-0.000847457627118605,-0.2884717565987127,100943.12634752115,0,32,False,False,False
359,36991.258627393094,37022.660374954554,-0.000848176420695662,-0.2893199330194084,100943.12634752115,0,32,False,False,False
360,36959.85687983164,36991.258627393094,-0.0008488964346349355,-0.2901688294540433,100943.12634752115,0,32,False,False,False
361,36928.45513227019,36928.45513227019,0.0,-0.2901688294540433,100943.12634752115,0,32,False,False,False
362,36897.681419659966,36928.45513227019,-0.0008333333333332476,-0.29100216278737656,100943.12634752115,0,32,False,False,False
363,36866.90770704974,36897.681419659966,-0.0008340283569642481,-0.2918361911443408,100943.12634752115,0,32,False,False,False
364,36836.133994439515,36866.90770704974,-0.0008347245409014167,-0.29267091568524223,100943.12634752115,0,32,False,False,False
365,36805.360281829286,36836.133994439515,-0.0008354218880535785,-0.2935063375732958,100943.12634752115,0,32,False,False,False
366,36774.586569219064,36805.360281829286,-0.0008361204013377067,-0.2943424579746335,100943.12634752115,0,32,False,False,False
367,36743.812856608834,36774.586569219064,-0.0008368200836821201,-0.2951792780583156,100943.12634752115,0,32,False,False,False
368,36713.03914399861,36743.812856608834,-0.0008375209380233645,-0.296016798996339,100943.12634752115,0,32,False,False,False
369,36682.26543138838,36713.03914399861,-0.0008382229673094163,-0.2968550219636484,100943.12634752115,0,32,False,False,False
370,36651.49171877816,36682.26543138838,-0.0008389261744965581,-0.2976939481381449,100943.12634752115,0,32,False,False,False
371,36620.71800616793,36651.49171877816,-0.0008396305625525891,-0.2985335787006975,100943.12634752115,0,32,False,False,False
372,36589.94429355771,36620.71800616793,-0.0008403361344536952,-0.2993739148351512,100943.12634752115,0,32,False,False,False
373,36559.17058094748,36589.94429355771,-0.000841042893187665,-0.30021495772833884,100943.12634752115,0,32,False,False,False
374,36528.39686833726,36559.17058094749,-0.0008417508417509541,-0.3010567085700898,100943.12634752115,0,32,False,False,False
375,36497.62315572704,36528.39686833726,-0.0008424599831507138,-0.3018991685532405,100943.12634752115,0,32,False,False,False
376,36466.84944311681,36497.62315572704,-0.0008431703204048344,-0.3027423388736453,100943.12634752115,0,32,False,False,False
377,36436.075730506585,36466.84944311681,-0.0008438818565399977,-0.3035862207301853,100943.12634752115,0,32,False,False,False
378,36405.302017896356,36436.075730506585,-0.0008445945945947074,-0.30443081532478,100943.12634752115,0,32,False,False,False
379,36374.528305286134,36405.302017896356,-0.0008453085376161431,-0.30527612386239616,100943.12634752115,0,32,False,False,False
380,36343.754592675905,36374.528305286134,-0.0008460236886633956,-0.30612214755105954,100943.12634752115,0,32,False,False,False
381,36312.98088006568,36343.754592675905,-0.0008467400508043161,-0.30696888760186386,100943.12634752115,0,32,False,False,False
382,36282.20716745545,36312.98088006568,-0.0008474576271187573,-0.3078163452289826,100943.12634752115,0,32,False,False,False
383,36251.43345484523,36282.20716745545,-0.0008481764206954176,-0.308664521649678,100943.12634752115,0,32,False,False,False
384,36220.659742235,36251.43345484523,-0.000848896434635088,-0.3095134180843131,100943.12634752115,0,32,False,False,False
385,36189.88602962478,36189.88602962478,0.0,-0.3095134180843131,100943.12634752115,0,32,False,False,False
386,36159.72779126676,36189.88602962478,-0.0008333333333332357,-0.31034675141764634,100943.12634752115,0,32,False,False,False
387,36129.56955290874,36159.72779126676,-0.0008340283569642402,-0.31118077977461056,100943.12634752115,0,32,False,False,False
388,36099.411314550714,36129.56955290874,-0.0008347245409016061,-0.31201550431551217,100943.12634752115,0,32,False,False,False
389,36069.2530761927,36099.411314550714,-0.0008354218880533692,-0.3128509262035655,100943.12634752115,0,32,False,False,False
390,36039.09483783468,36069.2530761927,-0.0008361204013376946,-0.3136870466049032,101336.7609652003,4,28,False,False,False
391,36008.936599476656,36039.09483783468,-0.0008368200836821121,-0.31452386668858534,101336.7609652003,0,28,False,False,False
392,35978.77836111863,36008.936599476656,-0.0008375209380235545,-0.31536138762660887,101336.7609652003,0,28,False,False,False
393,35948.620122760614,35978.77836111864,-0.0008382229673094081,-0.31619961059391827,101336.7609652003,0,28,False,False,False
394,35918.4618844026,35948.620122760614,-0.0008389261744965459,-0.3170385367684148,101336.7609652003,0,28,False,False,False
395,35888.30364604457,35918.4618844026,-0.000839630562552581,-0.3178781673309674,101336.7609652003,0,28,False,False,False
396,35858.14540768655,35888.30364604457,-0.0008403361344538858,-0.3187185034654213,101336.7609652003,0,28,False,False,False
397,35827.98716932853,35858.14540768655,-0.0008410428931874541,-0.3195595463586087,101336.7609652003,0,28,False,False,False
398,35797.828930970514,35827.98716932853,-0.0008417508417507432,-0.3204012972003595,101336.7609652003,0,28,False,False,False
399,35767.67069261249,35797.82893097051,-0.0008424599831507017,-0.32124375718351017,101336.7609652003,0,28,False,False,False
400,35737.512454254465,35767.67069261249,-0.0008431703204048263,-0.322086927503915,101336.7609652003,0,28,False,False,False
401,35707.35421589645,35737.512454254465,-0.0008438818565399856,-0.322930809360455,101336.7609652003,0,28,False,False,False
402,35677.19597753843,35707.35421589645,-0.0008445945945944957,-0.3237754039550495,101336.7609652003,0,28,False,False,False
403,35647.03773918041,35677.19597753843,-0.0008453085376163347,-0.32462071249266583,101336.7609652003,0,28,False,False,False
404,35616.87950082238,35647.03773918041,-0.0008460236886633876,-0.3254667361813292,101336.7609652003,0,28,False,False,False
405,35586.721262464365,35616.87950082238,-0.0008467400508043039,-0.3263134762321335,101336.7609652003,0,28,False,False,False
406,35556.56302410635,35586.721262464365,-0.0008474576271185448,-0.32716093385925205,101336.7609652003,0,28,False,False,False
407,35526.404785748324,35556.56302410635,-0.0008481764206956098,-0.32800911027994767,101336.7609652003,0,28,False,False,False
408,35496.2465473903,35526.404785748324,-0.0008488964346350799,-0.32885800671458276,101336.7609652003,0,28,False,False,False
409,35466.08830903228,35466.08830903228,0.0,-0.32885800671458276,101336.7609652003,0,28,False,False,False
410,35436.53323544142,35466.08830903228,-0.0008333333333333794,-0.3296913400479161,101336.7609652003,0,28,False,False,False
411,35406.97816185056,35436.53323544142,-0.0008340283569641828,-0.3305253684048803,101336.7609652003,0,28,False,False,False
412,35377.423088259704,35406.97816185056,-0.0008347245409013432,-0.3313600929457816,101336.7609652003,0,28,False,False,False
413,35347.86801466884,35377.423088259704,-0.000835421888053513,-0.33219551483383514,101336.7609652003,0,28,False,False,False
414,35318.31294107798,35347.86801466884,-0.0008361204013378388,-0.333031635235173,101336.7609652003,0,28,False,False,False
415,35288.75786748712,35318.31294107798,-0.0008368200836820546,-0.33386845531885506,101336.7609652003,0,28,False,False,False
416,35259.20279389626,35288.75786748712,-0.0008375209380234969,-0.33470597625687853,101336.7609652003,0,28,False,False,False
417,35229.6477203054,35259.20279389626,-0.0008382229673091443,-0.33554419922418766,101336.7609652003,0,28,False,False,False
418,35200.09264671454,35229.6477203054,-0.0008389261744966906,-0.33638312539868437,101336.7609652003,0,28,False,False,False
419,35170.53757312368,35200.09264671454,-0.0008396305625525233,-0.3372227559612369,101336.7609652003,0,28,False,False,False
420,35140.982499532816,35170.53757312368,-0.000840336134453828,-0.33806309209569074,101336.7609652003,0,28,False,False,False
421,35111.42742594196,35140.982499532816,-0.000841042893187392,-0.3389041349888781,101336.7609652003,0,28,False,False,False
422,35081.8723523511,35111.42742594196,-0.0008417508417508881,-0.339745885830629,101336.7609652003,0,28,False,False,False
423,35052.31727876024,35081.8723523511,-0.0008424599831508468,-0.34058834581377984,101336.7609652003,0,28,False,False,False
424,35022.762205169376,35052.31727876024,-0.0008431703204047683,-0.3414315161341846,101336.7609652003,0,28,False,False,False
425,34993.207131578514,35022.762205169376,-0.000843881856540131,-0.3422753979907247,101336.7609652003,0,28,False,False,False
426,34963.65205798766,34993.207131578514,-0.0008445945945944334,-0.34311999258531917,101336.7609652003,0,28,False,False,False
427,34934.0969843968,34963.65205798766,-0.0008453085376162765,-0.34396530112293544,101336.7609652003,0,28,False,False,False
428,34904.541910805936,34934.0969843968,-0.0008460236886633293,-0.34481132481159876,101336.7609652003,0,28,False,False,False
429,34874.986837215074,34904.541910805936,-0.0008467400508044499,-0.3456580648624032,101336.7609652003,0,28,False,False,False
430,34845.43176362421,34874.986837215074,-0.0008474576271186909,-0.3465055224895219,101336.7609652003,0,28,False,False,False
431,34815.87669003336,34845.43176362421,-0.0008481764206953428,-0.3473536989102172,101336.7609652003,0,28,False,False,False
432,34786.321616442496,34815.87669003336,-0.0008488964346350214,-0.34820259534485226,101336.7609652003,0,28,False,False,False
433,34756.766542851634,34756.766542851634,0.0,-0.34820259534485226,101336.7609652003,0,28,False,False,False
434,34727.802570732594,34756.766542851634,-0.000833333333333237,-0.3490359286781855,101336.7609652003,0,28,False,False,False
435,34698.83859861355,34727.802570732594,-0.0008340283569642498,-0.3498699570351497,101336.7609652003,0,28,False,False,False
436,34669.87462649451,34698.83859861355,-0.000834724540901406,-0.3507046815760511,101336.7609652003,0,28,False,False,False
437,34640.91065437546,34669.87462649451,-0.0008354218880535803,-0.3515401034641047,101336.7609652003,0,28,False,False,False
438,34611.94668225642,34640.91065437546,-0.000836120401337696,-0.3523762238654424,101336.7609652003,0,28,False,False,False
439,34582.982710137374,34611.94668225642,-0.0008368200836821218,-0.3532130439491245,101336.7609652003,0,28,False,False,False
440,34554.018738018334,34582.982710137374,-0.0008375209380233539,-0.35405056488714787,101336.7609652003,0,28,False,False,False
441,34525.05476589929,34554.018738018334,-0.0008382229673094179,-0.35488878785445727,101336.7609652003,0,28,False,False,False
442,34496.09079378025,34525.05476589929,-0.0008389261744965475,-0.3557277140289538,101336.7609652003,0,28,False,False,False
443,34467.1268216612,34496.09079378025,-0.0008396305625525907,-0.3565673445915064,101336.7609652003,0,28,False,False,False
444,34438.16284954216,34467.1268216612,-0.0008403361344536845,-0.3574076807259601,101336.7609652003,0,28,False,False,False
445,34409.198877423114,34438.16284954216,-0.0008410428931876667,-0.3582487236191477,101336.7609652003,0,28,False,False,False
446,34380.234905304074,34409.19887742312,-0.0008417508417509559,-0.3590904744608987,101336.7609652003,0,28,False,False,False
447,34351.270933185035,34380.234905304074,-0.000842459983150703,-0.3599329344440494,101336.7609652003,0,28,False,False,False
448,34322.30696106599,34351.270933185035,-0.0008431703204048361,-0.3607761047644542,101336.7609652003,0,28,False,False,False
449,34293.34298894695,34322.30696106599,-0.0008438818565399869,-0.3616199866209942,101336.7609652003,0,28,False,False,False
450,34264.3790168279,34293.34298894695,-0.0008445945945947091,-0.3624645812155889,101336.7609652003,0,28,False,False,False
451,34235.41504470886,34264.3790168279,-0.0008453085376161323,-0.363309889753205,101336.7609652003,0,28,False,False,False
452,34206.451072589814,34235.41504470886,-0.0008460236886633973,-0.3641559134418684,101336.7609652003,0,28,False,False,False
453,34177.487100470775,34206.451072589814,-0.0008467400508043052,-0.3650026534926727,101336.7609652003,0,28,False,False,False
454,34148.52312835173,34177.487100470775,-0.000847457627118759,-0.36585011111979143,101336.7609652003,0,28,False,False,False
455,34119.55915623269,34148.52312835173,-0.0008481764206954068,-0.36669828754048683,101336.7609652003,0,28,False,False,False
456,34090.59518411364,34119.55915623269,-0.0008488964346350897,-0.3675471839751219,101336.7609652003,0,28,False,False,False
457,34061.6312119946,34061.6312119946,0.0,-0.3675471839751219,101336.7609652003,0,28,False,False,False
458,34033.24651931794,34061.6312119946,-0.0008333333333333781,-0.3683805173084553,101336.7609652003,0,28,False,False,False
459,34004.861826641274,34033.24651931794,-0.0008340283569641815,-0.36921454566541945,101336.7609652003,0,28,False,False,False
460,33976.47713396462,34004.861826641274,-0.0008347245409013334,-0.3700492702063208,101336.7609652003,0,28,False,False,False
461,33948.092441287954,33976.47713396462,-0.0008354218880535117,-0.3708846920943743,101336.7609652003,0,28,False,False,False
462,33919.70774861129,33948.092441287954,-0.0008361204013378374,-0.37172081249571215,101336.7609652003,0,28,False,False,False
463,33891.32305593463,33919.70774861129,-0.0008368200836820532,-0.3725576325793942,101336.7609652003,0,28,False,False,False
464,33862.93836325796,33891.32305593463,-0.0008375209380234955,-0.3733951535174177,101336.7609652003,0,28,False,False,False
465,33834.55367058131,33862.93836325796,-0.0008382229673091344,-0.3742333764847268,101336.7609652003,0,28,False,False,False
466,33806.16897790464,33834.55367058131,-0.0008389261744966892,-0.37507230265922353,101336.7609652003,0,28,False,False,False
467,33777.78428522798,33806.16897790464,-0.0008396305625525219,-0.3759119332217761,101336.7609652003,0,28,False,False,False
468,33749.399592551315,33777.78428522798,-0.0008403361344538266,-0.3767522693562299,101336.7609652003,0,28,False,False,False
469,33721.01489987466,33749.399592551315,-0.0008410428931873821,-0.3775933122494173,101336.7609652003,0,28,False,False,False
470,33692.630207197995,33721.01489987466,-0.0008417508417508868,-0.37843506309116814,101336.7609652003,0,28,False,False,False
471,33664.24551452133,33692.630207197995,-0.0008424599831508455,-0.379277523074319,101336.7609652003,0,28,False,False,False
472,33635.86082184467,33664.24551452133,-0.0008431703204047669,-0.38012069339472376,101336.7609652003,0,28,False,False,False
473,33607.476129168004,33635.86082184467,-0.0008438818565401296,-0.38096457525126387,101336.7609652003,0,28,False,False,False
474,33579.09143649135,33607.476129168004,-0.0008445945945944234,-0.3818091698458583,101336.7609652003,0,28,False,False,False
475,33550.706743814684,33579.09143649135,-0.0008453085376162752,-0.38265447838347455,101336.7609652003,0,28,False,False,False
476,33522.32205113802,33550.706743814684,-0.0008460236886633279,-0.38350050207213787,101336.7609652003,0,28,False,False,False
477,33493.93735846136,33522.32205113802,-0.0008467400508044484,-0.3843472421229423,101336.7609652003,0,28,False,False,False
478,33465.55266578469,33493.93735846136,-0.0008474576271186896,-0.385194699750061,101336.7609652003,0,28,False,False,False
479,33437.16797310804,33465.55266578469,-0.0008481764206953328,-0.38604287617075633,101336.7609652003,0,28,False,False,False
480,33408.78328043137,33437.16797310804,-0.00084889643463502,-0.38689177260539137,101336.7609652003,0,28,False,False,False
481,33380.39858775471,33380.39858775471,0.0,-0.38689177260539137,101336.7609652003,0,28,False,False,False
482,33352.58158893158,33380.39858775471,-0.0008333333333333998,-0.3877251059387248,101336.7609652003,0,28,False,False,False
483,33324.764590108454,33352.58158893158,-0.0008340283569639852,-0.3885591342956888,101336.7609652003,0,28,False,False,False
484,33296.94759128532,33324.764590108454,-0.000834724540901569,-0.38939385883659033,101336.7609652003,0,28,False,False,False
485,33269.13059246219,33296.94759128532,-0.0008354218880535336,-0.39022928072464386,101336.7609652003,0,28,False,False,False
486,33241.31359363906,33269.13059246219,-0.0008361204013378594,-0.3910654011259817,101336.7609652003,0,28,False,False,False
487,33213.49659481594,33241.31359363906,-0.0008368200836818563,-0.39190222120966356,101336.7609652003,0,28,False,False,False
488,33185.679595992806,33213.49659481594,-0.0008375209380235174,-0.3927397421476871,101336.7609652003,0,28,False,False,False
489,33157.862597169675,33185.679595992806,-0.0008382229673093712,-0.3935779651149965,101336.7609652003,0,28,False,False,False
490,33130.04559834655,33157.862597169675,-0.0008389261744964918,-0.394416891289493,101336.7609652003,0,28,False,False,False
491,33102.22859952342,33130.04559834655,-0.0008396305625525439,-0.3952565218520455,101336.7609652003,0,28,False,False,False
492,33074.41160070029,33102.22859952342,-0.0008403361344538486,-0.39609685798649935,101336.7609652003,0,28,False,False,False
493,33046.594601877165,33074.41160070029,-0.0008410428931873998,-0.3969379008796868,101336.7609652003,0,28,False,False,False
494,33018.77760305403,33046.594601877165,-0.0008417508417509088,-0.3977796517214377,101336.7609652003,0,28,False,False,False
495,32990.9606042309,33018.77760305403,-0.0008424599831508675,-0.39862211170458856,101336.7609652003,0,28,False,False,False
496,32963.14360540777,32990.9606042309,-0.000843170320404789,-0.3994652820249933,101336.7609652003,0,28,False,False,False
497,32935.32660658465,32963.14360540777,-0.0008438818565399311,-0.40030916388153326,101336.7609652003,0,28,False,False,False
498,32907.509607761516,32935.32660658465,-0.000844594594594662,-0.40115375847612794,101336.7609652003,0,28,False,False,False
499,32879.692608938385,32907.509607761516,-0.0008453085376162974,-0.4019990670137442,101336.7609652003,0,28,False,False,False
500,32851.87561011526,32879.692608938385,-0.0008460236886631289,-0.40284509070240737,101336.7609652003,0,28,False,False,False
501,32824.05861129213,32851.87561011526,-0.0008467400508044706,-0.40369183075321186,101336.7609652003,0,28,False,False,False
502,32796.241612469,32824.05861129213,-0.0008474576271187117,-0.40453928838033054,101336.7609652003,0,28,False,False,False
503,32768.42461364587,32796.241612469,-0.0008481764206955724,-0.4053874648010261,101336.7609652003,0,28,False,False,False
504,32740.60761482274,32768.42461364587,-0.0008488964346349314,-0.40623636123566104,101336.7609652003,0,28,False,False,False
505,32712.790615999613,32712.790615999613,0.0,-0.40623636123566104,101336.7609652003,0,28,False,False,False
506,32685.529957152947,32712.790615999613,-0.0008333333333333243,-0.40706969456899433,101336.7609652003,0,28,False,False,False
